CHARTER,VALID,AA_SIG,AS_SIG,HI_SIG,WH_SIG,SD_SIG,YR_RND,ACS_CORE,AVG_ED,NUMTEACH,FULL_PCT,EMER_PCT,WVR_PCT,YRS_TEACH,YRONE_TCH,YRTWO_TCH,API
?,110,No,No,No,Yes,No,No,27,3.82,7,1,0,0,13.857142,0,0,High
?,965,Yes,No,Yes,No,Yes,No,27,1.98,54,0.925925,0.018518,0,11.351851,4,2,Low
?,1742,Yes,No,Yes,No,Yes,No,29,1.93,86,0.802325,0.081395,0,12.325581,5,7,Low
?,1782,Yes,No,Yes,No,Yes,No,33,1.76,96,0.833333,0.072916,0,13.333333,1,6,Low
?,79,No,No,Yes,No,Yes,No,18,1.87,11,0.727272,0,0,14.90909,0,2,?
?,?,?,?,?,?,?,No,11,3,2,1,0,0,33,0,0,?
?,?,?,?,?,?,?,No,6,1.38,3,0.666666,0.333333,0,6.666666,1,0,?
?,11,No,No,No,No,No,No,8,1.84,7,1,0,0,17,0,0,Low
?,57,No,No,No,No,No,No,3,2.8,12,0.75,0,0,6.083333,1,2,Low
?,1139,No,No,Yes,No,Yes,No,22,1.91,68,0.955882,0,0,11.985294,2,4,Low
?,1544,No,Yes,Yes,Yes,Yes,No,26,2.58,92,0.891304,0,0,10.934782,7,8,High
?,13,No,No,No,No,No,No,7,2.33,14,1,0,0,18,1,0,?
?,1238,No,Yes,Yes,No,Yes,No,26,3.04,74,0.945945,0,0,13.216216,4,2,High
?,814,No,No,Yes,No,Yes,No,16,1.81,60,0.85,0,0,9.116666,10,5,Low
?,11,No,No,No,No,No,No,15,1.86,3,1,0,0,15.666666,0,0,?
?,17,No,No,No,No,No,?,?,3.2,4,0.75,0.5,0.25,10.25,1,0,?
?,57,No,No,No,No,No,No,19,1.96,15,1,0.066666,0.133333,13.866666,1,0,?
?,1574,No,No,Yes,No,Yes,No,30,2.17,94,0.925531,0.148936,0.148936,13.904255,5,5,Low
?,1633,No,Yes,Yes,Yes,Yes,No,33,2.95,92,0.967391,0.043478,0.22826,15.913043,1,7,High
?,?,?,?,?,?,?,No,10,2,3,1,0,0.333333,14,0,0,?
?,2263,No,Yes,Yes,Yes,Yes,No,31,3.87,127,0.976377,0.007874,0,15.259842,1,4,High
?,38,No,No,No,No,No,No,9,3.11,11,0.90909,0,0,17.181818,1,2,?
?,2087,No,Yes,Yes,Yes,Yes,No,29,3.76,116,0.991379,0,0,15.775862,2,4,High
?,1283,No,Yes,Yes,No,Yes,No,29,2.81,73,0.945205,0,0,10.726027,3,2,High
D,438,No,No,Yes,Yes,Yes,Yes,30,2.49,27,0.851851,0.148148,0,5.518518,4,4,Low
?,14,No,No,No,No,No,No,21,2.39,4,1,0,0,8.25,0,0,?
?,398,No,No,Yes,Yes,Yes,No,24,3,26,0.76923,0.115384,0.038461,6.807692,4,2,Low
?,1740,No,Yes,Yes,Yes,No,No,28,4.27,99,1,0,0,14.575757,4,5,High
?,?,?,?,?,?,?,?,?,?,1,1,0,0,8,0,0,?
?,1791,Yes,Yes,Yes,Yes,Yes,No,30,3.52,101,0.990099,0,0,15.079207,2,7,High
?,33,No,No,No,No,No,No,7,2.68,15,0.866666,0.133333,0,19.533333,0,1,?
D,402,Yes,No,Yes,No,Yes,No,26,2.4,26,0.76923,0,0,4.730769,3,2,Low
D,246,No,No,Yes,No,Yes,No,23,1.91,18,0.777777,0,0,4.277777,3,5,Low
?,22,No,No,No,No,No,No,24,2.27,10,1,0,0,17.2,0,0,?
?,2264,No,Yes,Yes,No,Yes,No,33,2.75,123,0.991869,0,0,16.853658,1,0,High
?,1661,No,Yes,Yes,No,Yes,No,33,2.84,87,1,0,0,19.126436,1,1,High
?,1770,No,Yes,Yes,No,Yes,No,31,2.14,95,0.978947,0,0,19.378947,0,7,High
?,38,No,No,No,No,No,No,8,2.41,4,1,0,0,17.25,0,0,?
D,207,Yes,No,Yes,No,Yes,No,35,2.41,10,0.6,0.1,0,3.8,4,2,Low
Y,?,?,?,?,?,?,No,11,2.19,2,1,0,0,12,0,0,?
?,?,?,?,?,?,?,No,14,1.7,6,1,0,0,8.666666,1,0,?
?,?,?,?,?,?,?,No,19,1.6,1,1,0,0,7,0,0,?
?,?,?,?,?,?,?,No,13,2.14,6,1,0,0,16.166666,0,0,?
?,?,?,?,?,?,?,No,13,2.17,1,1,0,0,3,0,0,?
Y,66,No,No,Yes,No,No,No,15,2.04,10,0.9,0.2,0,8.2,0,2,?
?,?,?,?,?,?,?,?,?,2.5,2,1,0,0,39.5,0,0,?
?,684,No,No,Yes,Yes,Yes,No,25,2.35,45,0.933333,0.022222,0.022222,8.222222,3,3,Low
?,58,No,No,Yes,No,Yes,No,19,1.84,10,1,0,0,8.5,1,1,?
?,1869,No,No,Yes,Yes,Yes,No,29,1.81,111,0.909909,0.018018,0,11.621621,6,5,Low
?,70,No,No,Yes,No,Yes,No,22,1.48,10,0.9,0,0,13.6,0,1,?
?,55,No,No,No,No,No,No,12,2.07,9,1,0,0,21.888888,0,1,?
?,1394,No,No,Yes,Yes,Yes,No,27,2.1,90,0.988888,0.033333,0,15.044444,2,5,Low
?,?,?,?,?,?,?,No,3,2.33,1,1,0,0,8,0,0,?
?,?,?,?,?,?,?,No,13,1.5,2,1,0,0,6,0,0,?
?,13,No,No,No,No,No,No,7,2.47,4,1,0,0,12,0,0,Low
?,?,?,?,?,?,?,No,4,3,2,0.5,0,0,3.5,1,0,?
?,371,No,No,Yes,Yes,Yes,No,26,3.19,30,0.966666,0,0,5.9,3,6,High
?,12,No,No,No,No,No,No,8,2.59,5,1,0,0,7.4,0,0,Low
?,24,No,No,No,No,No,No,14,3.07,4,1,0,0,15,0,0,High
?,?,?,?,?,?,?,?,?,5,1,0,1,0,3,0,0,?
?,185,No,No,Yes,Yes,No,No,14,3.13,15,1,0,0,11.6,0,1,Low
?,?,?,?,?,?,?,No,10,3.25,1,1,0,0,29,0,0,?
?,18,No,No,No,No,No,No,16,3.07,3,1,0,0,11.666666,0,0,Low
?,736,No,No,Yes,Yes,Yes,No,26,3.42,49,0.979591,0,0,17.77551,0,1,High
?,?,?,?,?,?,?,No,8,3.06,2,1,0,0,12,0,0,?
?,?,?,?,?,?,?,No,1,1.75,2,1,0,0,23.5,0,0,?
?,?,?,?,?,?,?,No,2,3.06,2,1,0,0,21,0,0,?
?,14,No,No,No,No,No,No,21,3,2,1,0,0,21,0,0,Low
?,11,No,No,No,No,No,No,10,2.7,2,1,0,0,4.5,0,1,?
D,56,No,No,No,No,No,?,?,3.41,5,1,0,0,7.4,0,0,High
?,?,?,?,?,?,?,No,28,3.25,1,1,0,0,42,0,0,?
?,47,No,No,No,No,No,No,13,2.56,14,1,0,0,16.428571,0,1,?
Y,?,?,?,?,?,?,No,8,2.45,2,1,0,0,29.5,0,0,?
?,121,No,No,No,Yes,No,No,7,3.54,28,0.928571,0,0,16.642857,0,2,?
?,38,No,No,No,No,No,No,13,3.57,6,1,0,0,30.166666,0,0,High
?,30,No,No,No,No,No,No,13,2.55,5,1,0,0,6.8,1,1,?
?,909,No,No,Yes,Yes,Yes,No,27,3.4,63,1,0,0,9.142857,0,4,High
?,669,No,No,Yes,Yes,Yes,No,25,3.62,52,1,0,0,9.038461,0,6,High
?,19,No,No,No,No,No,No,14,2,5,1,0,0,16.4,0,0,?
?,664,No,No,Yes,Yes,Yes,No,24,2.64,50,0.96,0,0,10.16,1,2,Low
?,778,No,No,Yes,Yes,Yes,No,24,3.48,57,0.982456,0,0.017543,12.807017,1,3,High
?,63,No,No,No,Yes,No,No,12,4.36,9,1,0,0,20.777777,0,0,High
?,758,No,No,No,Yes,No,No,24,4.04,66,0.984848,0,0,15.5,0,0,High
?,1018,No,No,No,Yes,No,No,24,4.32,88,0.988636,0,0,13.875,1,3,High
?,751,No,No,No,Yes,No,No,24,4.28,71,0.985915,0,0,13.830985,4,1,High
?,29,No,No,No,No,No,No,17,3.61,11,1,0,0,19.454545,0,0,?
?,126,No,No,Yes,Yes,Yes,No,13,2.14,20,1,0,0,17.15,0,1,Low
?,?,?,?,?,?,?,No,4,2.44,3,1,0,0,26,0,0,?
?,88,No,No,No,Yes,No,No,2,3.06,5,1,0,0,15,0,0,Low
?,?,?,?,?,?,?,No,3,2.83,2,1,0,0,22,0,0,?
?,?,?,?,?,?,?,No,2,4,2,1,0,0,12,0,0,?
?,?,?,?,?,?,?,?,?,2.8,2,1,0,0,8,0,0,?
?,430,No,No,No,Yes,Yes,No,26,3.11,31,0.967741,0,0,16.580645,1,0,High
?,?,?,?,?,?,?,?,?,2.63,2,1,0,0,5,0,0,?
?,?,?,?,?,?,?,No,12,1.87,7,0.857142,0.142857,0,14.857142,1,0,?
?,30,No,No,No,No,No,No,15,2.39,11,1,0,0,13.90909,1,0,?
?,?,?,?,?,?,?,?,?,2,1,1,0,0,21,0,0,?
?,200,No,No,Yes,Yes,Yes,No,19,1.79,19,0.947368,0,0,16.947368,0,1,High
?,?,?,?,?,?,?,No,9,2.2,2,1,0,0,18.5,0,0,?
?,11,No,No,No,No,No,No,10,1.72,2,1,0,0,5.5,1,0,?
?,345,No,No,Yes,Yes,Yes,No,19,2.62,34,1,0,0,13.029411,3,4,High
?,?,?,?,?,?,?,No,11,3.29,1,1,0,0,20,0,0,?
?,113,No,No,No,Yes,No,No,17,3.69,16,1,0,0,16.4375,0,1,High
?,119,No,No,No,Yes,Yes,No,16,2.31,17,1,0,0,12.117647,1,0,Low
?,?,?,?,?,?,?,No,23,?,1,0,0,0,1,1,0,?
?,?,?,?,?,?,?,?,?,2,1,1,0,0,2,0,1,?
?,45,No,No,No,No,No,No,13,2,10,0.9,0,0,11,0,1,Low
D,102,No,No,No,Yes,No,No,22,2.88,7,1,0,0,15,1,0,High
D,136,No,No,Yes,Yes,Yes,No,16,2.26,8,1,0,0,5.625,0,0,Low
?,41,No,No,No,No,No,No,17,2.02,6,1,0,0,14.666666,0,0,?
?,1194,No,No,Yes,Yes,Yes,No,27,2.71,77,0.948051,0.025974,0.012987,15.402597,2,1,Low
?,?,?,?,?,?,?,No,12,2.3,4,1,0,0,19.5,0,0,?
?,?,?,?,?,?,?,No,5,2.7,3,1,0,0,33.333333,0,0,?
?,?,?,?,?,?,?,No,7,1.75,1,1,0,0,20,0,0,?
D,94,No,No,No,Yes,No,No,13,3.31,8,0.875,0,0,5.625,1,1,High
?,354,No,No,Yes,Yes,Yes,No,26,2.7,26,1,0,0,18.153846,1,0,Low
?,56,No,No,No,No,No,No,15,2.78,11,0.818181,0,0.090909,16.90909,1,2,Low
?,?,?,?,?,?,?,?,?,2,1,1,0,0,36,0,0,?
?,?,?,?,?,?,?,No,2,1.5,1,1,0,0,5,0,0,?
?,71,No,No,No,Yes,No,No,13,2.43,10,0.9,0,0,22.1,0,1,High
?,?,?,?,?,?,?,No,6,?,1,1,0,0,18,0,0,?
?,?,?,?,?,?,?,?,?,?,1,1,0,0,25,0,0,?
?,19,No,No,No,No,No,No,10,2.35,5,1,0,0,16.2,0,0,Low
Y,63,No,No,No,No,No,No,15,2.78,7,1,0,0,18.428571,0,0,High
?,?,?,?,?,?,?,No,14,2.03,7,0.857142,0.142857,0,15.285714,0,0,?
?,?,?,?,?,?,?,No,28,2.11,38,0.605263,0.210526,0,7.342105,1,5,?
?,38,No,No,No,No,No,No,28,2.07,5,0.8,0,0,5.6,1,0,?
?,13,No,No,No,No,No,No,20,1.3,6,0.833333,0,0,6.833333,0,1,?
?,37,No,No,No,No,No,?,?,2.19,7,0.571428,0.571428,0,7.714285,1,0,?
?,?,?,?,?,?,?,No,23,1.8,4,1,0,0,22.75,0,0,?
?,504,No,No,Yes,Yes,Yes,No,25,2.31,34,1,0,0.029411,16.941176,0,1,High
?,39,No,No,No,No,No,?,?,1.7,3,1,0,0,22,0,0,?
?,392,No,No,Yes,No,Yes,No,20,1.88,26,0.884615,0.038461,0,11.576923,1,0,Low
?,?,?,?,?,?,?,No,5,2.33,1,1,0,0,10,0,0,?
?,48,No,No,No,No,No,No,19,2.05,7,1,0,0,16.571428,0,0,?
?,1601,No,No,Yes,Yes,Yes,No,30,2.62,97,0.876288,0.030927,0.010309,12.443298,4,10,High
?,66,No,No,No,No,Yes,No,11,2.16,7,0.571428,0.285714,0.285714,6.285714,2,0,?
?,156,No,No,Yes,Yes,Yes,No,21,2.54,16,0.75,0.125,0,14.625,1,1,?
?,1617,No,Yes,Yes,Yes,Yes,No,28,2.3,105,0.885714,0.019047,0.009523,11.847619,7,7,Low
?,1277,No,Yes,Yes,Yes,Yes,No,30,2.66,77,0.844155,0.103896,0,9.337662,2,6,Low
?,1311,No,Yes,Yes,Yes,Yes,No,27,2.28,82,0.926829,0,0,12.243902,6,4,Low
?,833,No,Yes,Yes,No,Yes,No,27,1.9,53,0.886792,0.056603,0.018867,13.622641,2,3,Low
?,1791,Yes,Yes,Yes,Yes,Yes,No,29,2.54,108,0.861111,0.12037,0.009259,12.037037,8,2,High
?,126,No,No,Yes,No,Yes,No,20,2.18,18,0.833333,0.055555,0,9.166666,0,2,?
?,?,?,?,?,?,?,?,?,1.88,1,1,0,0,8,0,0,?
?,?,?,?,?,?,?,?,?,1.56,1,1,0,0,13,0,0,?
?,399,No,No,Yes,Yes,Yes,No,26,2.12,26,0.846153,0.076923,0.038461,11,3,1,Low
?,17,No,No,No,No,No,No,12,2.13,5,1,0,0,11.8,2,0,?
?,575,No,No,Yes,Yes,Yes,No,27,2.32,40,0.95,0,0,13.275,4,2,Low
?,?,?,?,?,?,?,No,10,1.7,1,1,0,0,7,0,0,?
?,486,No,No,Yes,No,Yes,No,23,1.61,32,0.96875,0,0,9.90625,1,2,Low
?,18,No,No,No,No,No,No,10,1.76,3,1,0,0,6.333333,0,0,?
?,15,No,No,No,No,No,?,?,2,2,1,0,0,17,0,0,?
?,?,?,?,?,?,?,?,?,2,1,1,0,0,18,0,0,?
?,?,?,?,?,?,?,?,?,?,13,0.923076,0,0,14.538461,1,1,?
?,?,?,?,?,?,?,No,4,3.5,1,1,0,0,15,0,0,?
?,?,?,?,?,?,?,?,?,1,1,1,0,0,36,0,0,?
?,47,No,No,No,No,No,No,10,3.03,7,0.857142,0,0,13,1,0,High
?,?,?,?,?,?,?,?,?,2.5,1,1,0,0,2,0,1,?
?,?,?,?,?,?,?,?,?,2.67,1,1,0,0,4,0,0,?
D,71,No,No,No,Yes,No,No,19,3.3,14,1,0,0,9.785714,1,1,Low
?,187,No,No,No,Yes,Yes,No,21,2.99,14,1,0,0,12.285714,2,0,High
?,?,?,?,?,?,?,?,?,1.8,1,1,0,0,4,0,0,?
?,194,No,No,Yes,Yes,Yes,No,17,2.01,18,0.944444,0,0,11.166666,2,1,Low
?,?,?,?,?,?,?,?,?,?,1,1,0,0,9,0,0,?
?,?,?,?,?,?,?,?,?,?,1,1,0,0,11,0,0,?
?,?,?,?,?,?,?,?,?,2,1,1,0,0,6,0,0,?
?,?,?,?,?,?,?,?,?,1,1,1,0,0,23,0,0,?
?,16,No,No,No,No,No,No,7,3.53,4,0.75,0.25,0,11.25,0,0,High
?,?,?,?,?,?,?,No,4,3,2,1,0,0,2.5,1,0,?
?,?,?,?,?,?,?,?,?,2,1,1,0,0,29,0,0,?
?,50,No,No,No,No,No,No,12,2.93,7,1,0,0,12.285714,0,0,High
?,38,No,No,No,No,No,No,9,2.24,7,1,0,0,7.285714,0,3,Low
Y,14,No,No,No,No,No,?,?,4.33,1,1,0,0,6,0,0,High
?,229,No,No,Yes,Yes,Yes,No,20,2.64,21,1,0,0,10.428571,0,2,Low
?,?,?,?,?,?,?,?,?,2.19,2,1,0,0,25.5,0,0,?
?,16,No,No,No,No,No,No,19,1.94,12,0.833333,0.083333,0,8.166666,0,2,?
D,211,No,No,Yes,Yes,No,No,5,2.97,21,1,0,0,15.666666,0,1,Low
?,92,No,No,Yes,No,Yes,No,15,1.47,21,0.761904,0.095238,0,13.285714,0,0,?
?,?,?,?,?,?,?,?,?,3.75,3,1,0,0,28,0,0,?
?,496,No,No,No,Yes,No,No,20,3.95,49,0.979591,0,0,14.591836,1,0,High
?,?,?,?,?,?,?,No,17,1.92,1,1,0,0,26,0,0,?
?,684,No,No,Yes,No,Yes,No,28,2.76,37,0.945945,0.054054,0,13.216216,0,2,Low
?,?,?,?,?,?,?,?,?,2.08,2,1,0,0,17,0,0,?
?,698,No,No,Yes,No,Yes,No,26,2.14,42,0.904761,0.047619,0,16.261904,0,1,Low
?,304,No,No,Yes,Yes,Yes,No,26,2.75,21,0.95238,0.142857,0,6.285714,4,1,High
?,?,?,?,?,?,?,No,17,2.21,1,1,0,0,7,0,0,?
D,57,No,No,No,No,No,No,7,2.51,7,0.857142,0.142857,0,17,0,0,Low
?,60,No,No,No,No,No,No,18,1.85,10,1,0.1,0,6.8,4,0,?
?,1033,No,No,Yes,Yes,Yes,No,31,2.78,72,1,0.166666,0,6.680555,22,12,High
?,799,Yes,No,Yes,No,Yes,No,27,2.2,60,0.966666,0.166666,0,5.95,24,6,Low
?,?,?,?,?,?,?,?,?,3.5,2,1,0,0,26,0,0,?
?,393,No,No,No,Yes,No,No,23,3.88,37,0.972972,0,0,16.864864,2,1,High
?,1743,No,No,Yes,No,Yes,No,30,1.75,104,0.923076,0.038461,0.01923,10.721153,12,8,Low
?,1499,No,No,Yes,Yes,Yes,No,29,2.29,88,0.943181,0.011363,0.011363,10.727272,10,10,Low
?,1326,No,No,Yes,Yes,Yes,No,27,2.27,80,0.925,0.025,0.0125,13.2125,8,5,Low
?,107,No,No,Yes,No,Yes,No,17,2.07,18,1,0.166666,0,16.055555,0,0,?
?,1698,No,No,Yes,Yes,Yes,No,30,2.61,101,0.950495,0.029702,0.0099,13.732673,5,7,High
?,913,No,No,Yes,Yes,Yes,No,27,2.31,61,0.934426,0,0.04918,17.557377,2,1,Low
?,67,No,No,No,No,No,No,27,2.52,5,1,0,0,28.6,0,0,Low
?,62,No,No,No,No,No,No,21,1.83,7,1,0,0,7.142857,0,3,?
D,?,?,?,?,?,?,?,?,4.2,1,1,0,0,2,0,1,?
?,?,?,?,?,?,?,No,4,2.91,7,0.857142,0,0,18.857142,1,0,?
?,28,No,No,No,No,No,?,?,2.04,4,0.75,0,0,10,0,1,?
?,751,No,No,Yes,No,Yes,No,29,1.99,43,0.953488,0,0,11.88372,1,4,Low
?,22,No,No,No,No,No,No,33,1.56,6,1,0,0,25.833333,0,0,?
?,16,No,No,No,No,No,?,?,2,2,1,0,0,8,0,0,?
?,519,No,No,Yes,No,Yes,No,28,1.95,34,0.941176,0,0,13.529411,0,1,Low
?,?,?,?,?,?,?,No,13,1.86,1,1,0,0,14,0,0,?
?,?,?,?,?,?,?,No,21,2.41,2,1,0,0,18,0,0,?
?,60,No,No,No,No,No,No,15,2.73,7,1,0,0,17.714285,0,0,?
?,?,?,?,?,?,?,?,?,1.25,1,1,0,0,31,0,0,?
?,301,No,No,Yes,Yes,Yes,No,21,2,22,1,0,0,17.727272,0,1,High
?,38,No,No,No,No,No,No,8,2.87,12,1,0,0,13.25,0,1,?
?,1673,No,No,Yes,Yes,Yes,No,28,2.93,113,0.973451,0.008849,0.008849,13.150442,0,12,High
?,264,No,No,Yes,Yes,No,No,31,3.44,18,1,0.111111,0,8.333333,0,4,High
?,?,?,?,?,?,?,No,15,2.08,1,1,0,0,7,0,0,?
?,49,No,No,No,No,No,No,17,2.41,14,1,0.071428,0,15.642857,0,2,?
?,1759,No,No,Yes,Yes,Yes,No,27,2.63,121,0.983471,0.016528,0,13.305785,4,12,High
?,340,No,No,Yes,Yes,Yes,No,22,2.91,34,1,0,0,17.264705,0,1,High
D,40,No,No,No,No,No,No,17,1.64,10,0.9,0,0,6.8,0,1,Low
?,?,?,?,?,?,?,No,16,2.54,1,1,0,0,31,0,0,?
Y,258,No,No,No,Yes,No,No,12,3.59,40,1,0,0,13.55,0,0,Low
Y,35,No,No,No,No,No,No,12,3.21,8,0.875,0,0,8.625,1,0,High
?,?,?,?,?,?,?,No,9,2.67,2,1,0,0,21,0,0,?
?,?,?,?,?,?,?,?,?,2.67,2,1,0,0,11.5,0,1,?
D,30,No,No,No,No,No,Yes,21,2.14,61,0.885245,0.032786,0,8.852459,6,6,High
?,115,No,No,No,Yes,No,No,30,3.84,5,1,0,0,10.4,0,0,High
?,19,No,No,No,No,No,No,10,3.15,6,1,0,0,9.333333,0,2,Low
?,791,No,No,No,Yes,No,No,28,3.69,44,0.977272,0,0,14.818181,0,3,High
?,66,No,No,No,Yes,No,No,16,2.75,13,1,0,0,13.923076,0,4,?
?,13,No,No,No,No,No,No,13,3.2,2,1,0,0,24,0,0,?
?,?,?,?,?,?,?,No,12,2.83,1,1,0,0,7,0,0,?
?,1593,No,No,Yes,Yes,Yes,No,28,3.52,97,1,0.020618,0,18.072164,0,3,High
Y,36,No,No,No,No,No,No,16,2.68,3,1,0,0,8,0,1,Low
?,105,No,No,Yes,No,Yes,No,15,2.12,101,0.930693,0.049504,0.0099,13.168316,5,3,?
?,?,?,?,?,?,?,No,24,2.08,219,0.972602,0.022831,0,15.680365,3,1,?
?,318,No,No,Yes,Yes,Yes,?,?,3.1,82,0.939024,0.036585,0,18.57317,0,1,?
?,?,?,?,?,?,?,No,12,2.13,8,0.875,0,0,4.625,2,0,?
?,1713,No,Yes,Yes,Yes,Yes,No,35,3.58,90,0.988888,0,0.011111,10.911111,0,2,High
?,2199,No,No,Yes,No,Yes,No,28,1.84,138,0.956521,0.007246,0,10.15942,13,11,Low
?,945,No,Yes,Yes,No,Yes,No,33,3.89,43,0.976744,0,0,11.186046,0,3,High
?,221,No,No,Yes,No,Yes,No,19,2.24,57,0.982456,0,0,15.929824,0,0,?
?,1908,No,No,Yes,Yes,Yes,No,32,2.22,96,0.958333,0,0,11.708333,6,4,Low
?,1652,No,Yes,Yes,Yes,Yes,No,33,3.3,91,0.978021,0,0,11.527472,2,3,High
?,1949,No,Yes,Yes,Yes,Yes,No,34,2.35,102,0.990196,0,0,10.294117,3,4,Low
?,1599,No,Yes,Yes,Yes,Yes,No,31,2.39,85,0.941176,0,0,9.97647,5,4,Low
?,1616,No,Yes,Yes,Yes,Yes,No,30,2.42,86,0.976744,0,0,10.627906,2,5,Low
?,1642,No,Yes,Yes,Yes,Yes,No,34,2.57,83,0.987951,0,0,11.939759,1,4,High
?,118,No,No,Yes,No,Yes,No,10,2.75,32,0.78125,0,0,7,4,4,?
?,41,No,No,No,No,No,No,12,2.74,6,1,0,0,20.166666,0,0,?
?,1460,No,Yes,Yes,Yes,Yes,No,31,3.65,81,1,0,0,14.061728,2,2,High
?,996,No,No,Yes,Yes,Yes,No,31,3.2,44,0.977272,0.045454,0.068181,9.5,5,4,High
?,2018,No,Yes,Yes,Yes,Yes,No,31,1,107,0.971962,0.046728,0.093457,15.476635,5,4,High
?,2217,No,Yes,Yes,Yes,Yes,No,33,1,113,0.973451,0,0.070796,14.610619,5,3,High
?,1919,No,Yes,Yes,Yes,No,No,32,?,99,0.989898,0.040404,0.060606,13.979797,2,3,High
?,?,?,?,?,?,?,No,4,?,2,1,0.5,0,8,0,0,?
?,61,No,No,No,No,No,No,14,4,12,1,0.083333,0.166666,7.083333,1,0,Low
?,2170,No,No,Yes,Yes,Yes,No,32,3,123,0.991869,0.05691,0.05691,15.252032,4,3,High
?,2063,No,No,Yes,Yes,Yes,No,32,3.9,108,0.962962,0.064814,0.129629,14.564814,6,4,High
D,50,No,No,No,No,No,?,?,3.21,5,1,0,0,6.8,0,0,Low
?,324,No,No,Yes,Yes,Yes,No,22,2.26,62,0.951612,0.048387,0,15.951612,1,1,?
?,1323,No,No,Yes,Yes,Yes,No,30,2.16,82,0.987804,0.012195,0,13.829268,1,2,Low
?,1398,No,No,Yes,Yes,Yes,No,31,2.75,82,0.987804,0.012195,0,14.719512,0,2,High
?,1606,No,No,Yes,Yes,Yes,No,32,3,86,0.988372,0,0,14.732558,3,2,High
?,79,No,No,Yes,No,No,No,20,2.28,16,1,0,0,17.3125,0,0,?
?,1515,No,Yes,Yes,Yes,Yes,No,30,2.98,85,0.988235,0,0.011764,13.458823,3,1,High
?,1820,No,Yes,Yes,Yes,Yes,No,31,3.48,98,0.969387,0.010204,0,14.265306,4,6,High
?,1901,No,Yes,Yes,Yes,Yes,No,32,3.95,111,0.981981,0.045045,0,13.657657,0,6,High
?,99,No,No,Yes,No,Yes,No,19,2.24,18,0.888888,0,0,10.555555,0,1,?
?,1287,No,Yes,Yes,No,Yes,No,30,2.46,82,0.939024,0.04878,0,11.353658,14,6,High
?,18,No,No,No,No,No,No,7,1.29,5,1,0,0,4.8,0,1,?
?,1617,No,Yes,Yes,Yes,Yes,No,32,2.75,86,0.930232,0.011627,0,13.976744,6,4,High
?,1395,No,Yes,Yes,Yes,Yes,No,32,2.85,74,0.959459,0.013513,0,13.743243,6,2,High
?,1634,No,Yes,Yes,No,Yes,No,31,1.99,87,0.977011,0,0,13.91954,4,2,Low
?,1366,No,Yes,Yes,Yes,Yes,No,30,3.22,81,0.975308,0.012345,0,10.469135,3,6,High
